t,BLOOD_A.vol,BLOOD_A.pres,BLOOD_A.to2,BLOOD_A.tco2,BLOOD_A.temp,BLOOD_B.vol,BLOOD_B.pres,BLOOD_B.to2,BLOOD_B.tco2,BLOOD_B.temp,R_AB.flow,TVE_ISOLATED.vol,TVE_ISOLATED.pres,TVE_ISOLATED.el_min_eff,TVE_ISOLATED.el_max_eff
2.430499999999979,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.4404999999999824,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.4504999999999857,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.460499999999989,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.4704999999999924,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.4804999999999957,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.490499999999999,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.5005000000000024,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.5105000000000057,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.520500000000009,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.5305000000000124,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.5405000000000157,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.550500000000019,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.5605000000000224,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.5705000000000258,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.580500000000029,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.5905000000000324,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.600500000000036,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.610500000000039,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.6205000000000425,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.630500000000046,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.640500000000049,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.6505000000000525,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.660500000000056,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.670500000000059,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.6805000000000625,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.690500000000066,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.700500000000069,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.7105000000000725,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.720500000000076,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.730500000000079,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.7405000000000825,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.750500000000086,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.760500000000089,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.7705000000000926,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.780500000000096,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.7905000000000992,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.8005000000001026,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.810500000000106,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.8205000000001093,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.8305000000001126,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.840500000000116,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.8505000000001193,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.8605000000001226,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.870500000000126,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.8805000000001293,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.8905000000001326,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.900500000000136,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.9105000000001393,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.9205000000001426,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.930500000000146,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.9405000000001493,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.9505000000001527,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.960500000000156,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.9705000000001593,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.9805000000001627,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
2.990500000000166,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.0005000000001694,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.0105000000001727,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.020500000000176,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.0305000000001794,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.0405000000001827,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.050500000000186,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.0605000000001894,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.0705000000001927,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.080500000000196,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.0905000000001994,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.1005000000002028,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.110500000000206,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.1205000000002094,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.130500000000213,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.140500000000216,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.1505000000002195,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.160500000000223,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.170500000000226,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.1805000000002295,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.190500000000233,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.200500000000236,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.2105000000002395,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.220500000000243,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.230500000000246,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.2405000000002495,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.250500000000253,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.260500000000256,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.2705000000002595,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.280500000000263,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.290500000000266,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.3005000000002696,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.310500000000273,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.3205000000002762,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.3305000000002796,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.340500000000283,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.3505000000002862,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.3605000000002896,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.370500000000293,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.3805000000002963,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.3905000000002996,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.400500000000303,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.4105000000003063,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.4205000000003096,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.430500000000313,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.4405000000003163,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.4505000000003196,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.460500000000323,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.4705000000003263,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.4805000000003297,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.490500000000333,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.5005000000003363,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.5105000000003397,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.520500000000343,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.5305000000003464,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.5405000000003497,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.550500000000353,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.5605000000003564,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.5705000000003597,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.580500000000363,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.5905000000003664,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.6005000000003697,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.610500000000373,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.6205000000003764,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.6305000000003798,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.640500000000383,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.6505000000003864,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.6605000000003898,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.670500000000393,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.6805000000003965,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.6905000000004,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.700500000000403,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.7105000000004065,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.72050000000041,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.730500000000413,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.7405000000004165,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.75050000000042,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.760500000000423,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.7705000000004265,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.78050000000043,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.790500000000433,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.8005000000004365,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.81050000000044,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
3.820500000000443,0.07500000000000069,75.0000000000007,8,20,37,0.07499999999999933,74.99999999999933,5.3333333333333135,25.333333333333435,34.999999999999744,1.3642420526593923e-14,0.02,27.5,500,5000
